,VSTOXX_ret,VIX_ret,RealizedVol_10d_ret,CAC40_ret,DAX_ret,STOXX600_ret,EUROSTOXX_Banks_ret,EUROPE_Financials_ret,Ukraine_z,guerre Russie_z,invasion Ukraine_z,OTAN_z,sanctions économiques_z,Israël_z,Palestine_z,Hamas_z,guerre Gaza_z,guerre mondiale_z,Chine Taïwan_z,conflit Chine USA_z,mer de Chine_z,Iran nucléaire_z,Iran Israël_z,attaques pétroliers_z,Corée du Nord_z,missile nucléaire_z,Kim Jong Un_z,tensions géopolitiques_z,GPR_Global_z,EPU_z,OAT_10Y_z,Bund_10Y_z,Infl_Exp_10Y_US_z,Spread_OAT_Bund_z,Technology,Health Care,Oil & Gas,Financials,Banks,Insurance,Consumer Discretionary,Consumer Staples,Industrials,Telecommunications,Utilities,Real Estate,Sentiment_Composite,VIX,RealizedVol_10d,VSTOXX,Delta_GPR_x,CAC40,DAX,STOXX600,EUROSTOXX_Banks,EUROPE_Financials,GPR_Global,Z_GPR,Delta_GPR_y,EPU,Bund_10Y,OAT_10Y,Delta_GPR,Infl_Exp_10Y_US
2022-06-03,,-0.0368284896940545,-0.224765563568605,-0.004684275723763,-0.000145257284096,-0.0086876327176934,,,1.2158734640161382,-0.1036966681638957,-0.0983221643910135,2.301296638933666,,-0.2261210430566075,-0.22717906020313,-0.2241764903620954,,-0.1388471984654808,0.7175195864152716,-0.1036966681638957,-1.1712837672808911,-0.6411057008045772,-0.1398133604667485,,-0.2784192811970115,,-0.176060573464214,,0.5760255474718097,2.381467101088416,0.354955707570018,0.3092279171043643,1.9587237891871248,0.3967145500816319,0.010693487865151,-0.015648066936872,-0.0012651156366193,-0.017024292345575,0.0022162101888843,-0.0235602356243686,0.0044779792763625,-0.0166655051832972,-0.0141208146773887,-0.0056297746615163,0.0238053914895461,-0.0236358075034378,2.9650762442603216,24.790000915527344,0.1695067181026694,24.24,-12.740000000000007,6485.2998046875,14460.08984375,440.0899963378906,,,142.78,-0.8528009553904466,-12.740000000000007,382.6021623076923,1.445,2.06,-12.740000000000007,2.74
2022-06-10,,0.1127954572140281,0.235995659732038,-0.0470505597612458,-0.0494936064468003,-0.0402928986104527,,,,,,,,,,,,,,,,,,,,,,,-0.2141409884500723,2.437863395337632,,,2.016756873193471,,-0.0331746835708748,-0.0482876500862542,-0.0135941447058114,-0.0596949488108374,-0.0510934238452827,-0.025442873561154,-0.0556976382862427,-0.029402162372898,-0.0370199862016319,-0.0501054456968191,-0.0386372276143026,-0.0320351620267335,-0.1977636258663054,27.75,0.2146241203340843,24.264,-48.43000000000001,6187.22998046875,13761.830078125,422.7099914550781,,,94.35,-1.3450653439881537,-48.43000000000001,387.92806923076927,,,-48.43000000000001,2.76
2022-06-17,,0.1149361173020815,0.0397600158172855,-0.0504801633663056,-0.047284037510682,-0.0471296275132377,,,,,,,,,,,,,,,,,,,,,,,0.107277156453109,2.4942596895868463,,,1.49445911713635,,-0.0583208749716948,-0.0669423200446231,-0.1081523303931317,-0.0139177450701662,-0.0735321965567454,-0.0527753606973858,-0.0908029849791133,-0.0345054106507277,-0.0115446080210422,-0.0625743225280605,-0.0391301030444056,-0.0404711536758453,-0.1977636258663054,31.1299991607666,0.2233294948674206,31.386000000000003,19.700000000000003,5882.64990234375,13126.259765625,403.25,,,114.05,-1.1692217404464758,19.700000000000003,393.25397615384617,,,19.700000000000003,2.58
2022-06-24,,-0.1338526676198621,0.1526744242121087,0.03190303942044,-0.0006195520780973,0.0237213523277866,,,,,,,,,,,,,,,,,,,,,,,0.6833824709978471,2.5506559838360623,,,1.436426033130003,,-0.0161311312999492,0.0541287365699868,0.0041216125417493,0.0177077871354285,0.0096258745343906,0.0136283289567244,-0.0469973556318729,0.0500983750410143,0.028039273112203,0.0041382700798498,0.0506102563431998,0.0367222630653478,-0.1977636258663054,27.229999542236328,0.2601667211281749,28.472,35.31000000000002,6073.35009765625,13118.1298828125,412.9299926757813,,,149.36,-0.251780370046845,35.31000000000002,398.5798830769231,,,35.31000000000002,2.56
2022-07-01,,-0.0196556958939484,-0.3550530814471846,-0.0237074044540683,-0.0235325906991334,-0.014145512578465,,,0.8243653490423666,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.3521275433148516,-0.2241764903620954,,-0.1388471984654808,0.7175195864152716,-0.1036966681638957,-1.1712837672808911,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.176060573464214,,0.1893448350755965,2.607052278085277,0.0753717201192235,-0.0079768415070114,0.7980621090601869,0.4541882180597504,-0.0411902305766703,-0.0512157909117939,-0.0036453077559991,-0.0373041012457954,-0.0273349349795768,0.006269629191052,-0.0487819316084997,0.0048841291891394,0.0029909280461031,-0.024284545686191,-0.0079769584217955,-0.0149469041416173,2.2208786277599386,26.700000762939453,0.182412312695194,28.07,-30.28000000000001,5931.06005859375,12813.0302734375,407.1300048828125,,,119.08,-0.8486391811952005,-30.28000000000001,403.90579,1.08190476190476,1.71,-30.280000000000012,2.34
2022-07-08,,-0.080292480086157,0.091341446578824,0.0170629689318602,0.015657602985577,0.0242413817245372,,,,,,,,,,,,,,,,,,,,,,,0.0480513764531828,2.592402275451071,,,0.885111735069708,,0.0380736364554031,0.03898193764784,0.0038036098485648,0.0053260034517969,0.0159163715917535,-0.0036753096321922,0.0275482489605224,0.023879538086075,0.0075525684495323,0.0364035834443163,0.0208747476788994,0.0372319168583509,-0.1977636258663054,24.63999938964844,0.1998587817208091,29.18,-8.659999999999997,6033.1298828125,13015.23046875,417.1199951171875,,,110.42,-0.917861094410679,-8.659999999999997,402.52228508196725,,,-8.659999999999997,2.37
2022-07-15,,-0.0167795979585574,0.1182495724044407,0.0004756129513019,-0.0116315864581402,-0.008039509813706,,,,,,,,,,,,,,,,,,,,,,,1.379570909729763,2.5777522728168645,,,0.8560951930665338,,-0.0201244167623136,-0.0004097483931866,-0.0362292004392759,-0.0524413654755556,-0.011165821787885,0.0013549365309104,-0.0506592398608622,0.0112255520808985,-0.011271698233509,-0.0095144916955098,0.0072526709942368,0.0075024939745408,-0.1977636258663054,24.229999542236328,0.2249460505581433,29.724,81.61,6036.0,12864.7197265625,413.7799987792969,,,192.03,1.7703064771432715,81.61,401.1387801639344,,,81.61,2.36
2022-07-22,,-0.0507937722881437,-0.3098932539487486,0.0295169528161878,0.0297865663767105,0.0284239145417313,,,,,,,,,,,,,,,,,,,,,,,0.2937649430644474,2.5631022701826587,,,0.7980621090601869,,0.0335321572836449,0.0754157299753273,0.0280058676193622,0.0309539267066133,0.0283347655831106,0.0132289355960587,0.0376563563888834,-0.0001899175208037,-0.014002373470117,0.0366442342601075,0.031565380700514,0.0492180574288804,-0.1977636258663054,23.030000686645508,0.1650036086401584,26.558,-66.55,6216.81982421875,13253.6796875,425.7099914550781,,,125.48,-0.5089028189842318,-66.55,399.75527524590166,,,-66.55,2.34
2022-07-29,,-0.0766832147414349,-0.6257620446493473,0.0365890519005169,0.0172322648372507,0.0291224680301045,,,,,,,,,,,,,,,,,,,,,,,-0.6399792413421045,2.548452267548453,,,1.349376407120482,,0.0358620905614096,0.0292154343244271,0.0628510271438143,0.0359868579027519,0.0358813736517628,0.0411418924982715,0.0643335795948318,0.0015187101933205,0.0011743986007445,0.0399565301565951,0.0357820433440911,0.0250078265875041,-0.1977636258663054,21.32999992370605,0.0882527890745761,23.798,-57.23,6448.5,13484.0498046875,438.2900085449219,,,68.25,-1.903377033171169,-57.23,398.3717703278689,,,-57.23,2.53
2022-08-05,,-0.0084746414505283,0.120445305858559,0.0036917268698939,0.0066435273498388,-0.005880973221485,,,0.7264883202989237,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.22717906020313,-0.2241764903620954,,-0.1388471984654808,6.637056174341263,9.591941805160356,0.0661742241401633,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.176060573464214,,0.9211013730912152,2.533802264914246,0.0593954922648923,-0.0495232039036039,1.1462606130982684,0.5751328063267054,0.0141506672765249,0.01288171461199,-0.0153463476358837,0.0313168917728783,-0.0039817213085667,-0.0035168660467368,-0.0042766073503179,-0.0216669022649851,-0.0023501780353707,-0.0088660003343307,-0.0014484493288677,-0.0140654592392041,2.034829223634843,21.14999961853028,0.099549061736398,22.874,95.68,6472.35009765625,13573.9296875,435.7200012207031,,,163.93,0.9803546575393908,95.68,396.9882654098361,1.03434782608696,1.69,95.68,2.46
2022-08-12,,-0.0796881074088058,0.0866302674145993,0.0125148956945579,0.016216775655522,0.0117501983176078,,,,,,,,,,,,,,,,,,,,,,,1.224735468352545,2.5191522622800404,,,1.1752771551014425,,0.0197911336952165,-0.0011641205708801,0.0397740535871364,0.0229363014434583,0.019581704255213,0.0164354079431571,0.023215370593857,-0.0144479500723969,-0.0021198930680311,0.021111336331051,0.0078375626929609,0.0020708125550789,-0.1977636258663054,19.530000686645508,0.1085575962156479,22.002,18.609999999999985,6553.85986328125,13795.849609375,440.8699951171875,,,182.54,1.3130238265490324,18.609999999999985,395.6047604918033,,,18.609999999999985,2.47
2022-08-19,,0.0533393142663958,-0.0872778579641506,-0.0088937235936139,-0.0183857911138236,-0.0079934152395475,,,,,,,,,,,,,,,,,,,,,,,0.1665029364530355,2.504502259645834,,,1.407409491126829,,-0.0358504921101353,-0.0174588696478915,0.0143175554648618,-0.0353142890701959,-0.0088844350005913,0.0074166640412875,0.0026765140082506,0.0031414772202295,0.0068147387498395,-0.0148231151230633,0.0026671584543031,-0.0037996089234163,-0.1977636258663054,20.600000381469727,0.0994846155744158,22.586,-64.85999999999999,6495.830078125,13544.51953125,437.3599853515625,,,117.68,-0.3881087091948644,-64.85999999999999,394.2212555737705,,,-64.85999999999999,2.55
2022-08-26,,0.2157375143015776,0.1374988535059293,-0.0347049321712411,-0.0432296935707405,-0.0261060381274207,,,,,,,,,,,,,,,,,,,,,,,0.012646433588213,2.4898522570116284,,,1.4654425751331757,,-0.0486242384760282,-0.0376167334313987,0.0340804375464196,-0.0341570118292564,-0.0452869225221785,-0.0242435375500552,0.0127813383036319,-0.0086631193858805,-0.0314012572554365,-0.0414060396090704,-0.0307940352773371,-0.0422362525280973,-0.1977636258663054,25.559999465942383,0.1141486867571929,26.224,-9.430000000000009,6274.259765625,12971.4697265625,426.0899963378906,,,108.25,-0.5636026317949275,-9.430000000000009,392.83775065573775,,,-9.430000000000009,2.57
2022-09-02,,-0.003527346582687,0.44377453872637,-0.0171603596008917,0.0060564779915317,-0.0240374377556591,,,1.1179964352726952,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.3521275433148516,-0.2241764903620954,,3.1067060656651364,1.70410901773627,-0.1036966681638957,0.0661742241401633,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.176060573464214,,-0.3808868483947684,2.4752022543774217,0.6345396950208126,0.6153896009599127,1.1752771551014425,0.3947195963170828,0.0240925995632027,-0.0403678059100827,-0.0348062022068024,0.0166629765032834,-0.0093812443122647,-0.0452590883031197,-0.0617387075027728,-0.0343993927217706,-0.0058168911350496,-0.0023086107940475,-0.0351591911089938,-0.0311665031887709,2.779026840135226,25.46999931335449,0.1779097513981892,27.886000000000003,-24.120000000000005,6167.509765625,13050.26953125,415.9700012207031,,,84.13,-1.1706023551322318,-24.120000000000005,391.4542457377049,1.79545454545455,2.41,-24.120000000000005,2.47
2022-09-09,,-0.1111793786024541,0.0638609310075293,0.007240886618014,0.0029030346883356,0.0105221190212487,,,,,,,,,,,,,,,,,,,,,,,-0.2144673012875374,2.460552251743216,,,1.0301944450855745,,-0.0187232090598407,0.0215530313041809,-0.0227565195579482,0.0247201170884367,0.0036187181450295,0.0213492731425006,0.0351640067977905,0.0182523523587507,-0.010752693780808,0.0168070023039084,0.0130465487125356,0.0222824813871518,-0.1977636258663054,22.790000915527344,0.1896418584950281,26.614,10.200000000000005,6212.330078125,13088.2099609375,420.3699951171875,,,94.33,-0.8300872538245706,10.200000000000005,390.07074081967215,,,10.200000000000005,2.42
2022-09-16,,0.1432470267446941,-0.0296895193715398,-0.0219755531786152,-0.0268662940218202,-0.0292800513976194,,,,,,,,,,,,,,,,,,,,,,,0.3252541318798351,2.44590224910901,,,0.9141282770728808,,0.0060713368158929,-0.0607590138310553,-0.0249599485493979,0.0184543656630919,-0.0405437606672105,-0.0224423630075865,-0.0278225669588244,-0.0414416929459759,-0.0373474027993553,-0.0411771599673481,-0.0339462223469595,-0.0286340175321935,-0.1977636258663054,26.299999237060547,0.1840942433744565,25.736,33.08,6077.2998046875,12741.259765625,408.239990234375,,,127.41,0.0779754872641677,33.08,388.6872359016394,,,33.08,2.38
2022-09-23,,0.128958245481594,0.0932673485510033,-0.0495669851224374,-0.0365324232451982,-0.0446833739294998,,,,,,,,,,,,,,,,,,,,,,,1.3105557446058822,2.4312522464748034,,,0.885111735069708,,-0.0562379797269789,-0.0515739461494688,-0.0557265596173604,-0.0422123057526784,-0.0230200160029586,-0.035628552158956,-0.0666072060693516,-0.0376719174299675,-0.0472097895115592,-0.0670282175418192,-0.0356024259974595,-0.0403458287721068,-0.1977636258663054,29.920000076293945,0.2020904091430643,27.724,60.390000000000015,5783.41015625,12284.1904296875,390.3999938964844,,,187.8,1.3745390807180464,60.390000000000015,387.30373098360656,,,60.390000000000015,2.37
2022-09-30,,0.0552627026663388,-0.0551390696570688,-0.0036498860430835,-0.0139215498928404,-0.0065531562312575,,,,,,,,,,,,,,,,,,,,,,,0.9016857592620382,2.4166022438405976,,,0.2467478109998918,,-0.0371120129119904,0.0046006221917177,0.0200803205674687,-0.059773446734393,0.004033322003407,-0.0666377731809236,0.0334979566607391,0.0152178969699084,-0.0389299666217009,0.0022135948594779,-0.0045261583389411,0.0100952494358169,-0.1977636258663054,31.6200008392334,0.1912489720193012,31.438,-25.06,5762.33984375,12114.3603515625,387.8500061035156,,,162.74,0.6650839581410244,-25.06,385.9202260655738,,,-25.06,2.15
2022-10-07,,-0.0082566433775985,0.1518850893519729,0.0179895781177688,0.0130101727958447,0.0098010001218424,,,1.313750492759581,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.22717906020313,-0.2241764903620954,,-0.1388471984654808,0.7175195864152716,-0.1036966681638957,1.303632215561218,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.176060573464214,,0.5998463846067664,2.401952241206392,0.9221117963987726,0.9571576371531736,0.5949463150379734,0.2577327711527348,0.0113921747666917,0.0217140387477882,0.055395073215242,0.0099891605848927,0.0131393555445273,-0.0106576876144284,0.0234845405974255,0.009487842373527,0.0017773498980447,-0.008671019054626,0.0077633190968018,0.015334720896764,3.1511256483854173,31.36000061035156,0.2226188657354265,29.786,-18.5,5866.93994140625,12273.0,391.6700134277344,,,144.24,0.3545420569220919,-18.5,384.536721147541,2.1866666666666696,2.77,-18.5,2.27
2022-10-14,,0.0208275069198,-0.0959338522897401,0.0110147316251456,0.0133392646349648,-0.0009196043052446,,,,,,,,,,,,,,,,,,,,,,,0.6486301538078073,2.3873022385721856,,,1.0011779030824015,,0.0044080455279197,-0.0538557072340426,-0.0195965832263578,0.0130544975690579,0.0056593884148135,-0.0130963222570309,-0.0079443610769303,0.0031781610170828,0.0018852246066024,0.0122443172353905,0.0026508820449436,0.0005704834506076,-0.1977636258663054,32.02000045776367,0.2022546070553371,31.134000000000004,2.9899999999999807,5931.919921875,12437.8095703125,391.30999755859375,,,147.23,0.3825949125454248,2.9899999999999807,383.15321622950825,,,2.9899999999999807,2.41
2022-10-21,,-0.0755504151012851,-0.463135712690172,0.0172925733088664,0.023291147639032,0.0126462095410104,,,,,,,,,,,,,,,,,,,,,,,1.0911103614105626,2.37265223593798,,,1.3203598651173092,,0.0400014909119016,0.0598713498118399,0.0189483020487435,0.0376349012384552,0.0324082114655364,0.0049628080201447,0.0179567689535918,-0.0069664520705218,-0.0241042339710412,0.0056836460153088,0.0007548008199201,0.0173337347481648,-0.1977636258663054,29.690000534057617,0.1272802848494269,28.414,27.120000000000005,6035.39013671875,12730.900390625,396.2900085449219,,,174.35,0.953213263294818,27.120000000000005,381.7697113114754,,,27.120000000000005,2.52
2022-10-28,,-0.1423756796537176,0.0361792787196932,0.038622150468937,0.0394618954692269,0.0358628380733385,,,,,,,,,,,,,,,,,,,,,,,1.5698112939719506,2.358002233303773,,,1.291343323114135,,0.0273695447956692,0.0232724164928882,0.0435782461489334,0.0150716824845697,0.0330548846181467,0.0681752325079424,-0.006588863001596,0.0363790166709924,0.0508519237408791,0.0688881669002124,0.0171923266907682,0.044329088419948,-0.1977636258663054,25.75,0.1319695086360554,26.802,29.340000000000003,6273.0498046875,13243.330078125,410.760009765625,,,203.69,1.525424874267301,29.340000000000003,380.38620639344265,,,29.340000000000003,2.51
2022-11-04,,-0.0477228039461796,0.020901196062121,0.0226007890190036,0.0162171156436361,0.0150291592606626,,,0.8243653490423666,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.22717906020313,-0.2241764903620954,,-0.1388471984654808,0.7175195864152716,-0.1036966681638957,1.303632215561218,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.0416796459629567,,0.1372979374999037,2.343352230669568,0.770337631782627,0.8520593332269734,1.2042936971046152,-0.048160139408448,0.0120554112609656,-0.0034276983655786,0.0399543765474034,0.0405419741153258,0.007569819110589,0.0074579170660134,0.0582992598452129,0.0083048433687942,0.0110532551785896,0.0062364506912115,0.0185763435429411,-0.01760660575584,2.2208786277599386,24.549999237060547,0.1347568571969772,24.136,-87.8,6416.43994140625,13459.849609375,416.9800109863281,,,115.89,-0.6140928434569475,-87.8,379.0027014754099,2.06636363636364,2.58,-87.8,2.48
2022-11-11,,-0.0863079995650926,0.2268187869720983,0.0273907452361275,0.0552800118486196,0.0359889962825041,,,,,,,,,,,,,,,,,,,,,,,0.0589828565082656,2.3287022280353606,,,0.9431448190760549,,0.0666072917591766,0.1278637825420237,-0.0214792949157247,0.0019843076023645,0.0600674685980361,0.0366174196392061,0.0399787793161589,0.0034653601799739,0.0119981620644993,0.0777236285931139,0.043330858903706,0.0306553206696688,-0.1977636258663054,22.520000457763672,0.1690662895302074,22.122,-4.799999999999997,6594.6201171875,14224.8603515625,432.260009765625,,,111.09,-0.7197739418361909,-4.799999999999997,377.61919655737705,,,-4.799999999999997,2.39
2022-11-18,,0.0262942565047255,-0.0465583245193312,0.0075292360050518,0.0144471241173427,0.0024722498091334,,,,,,,,,,,,,,,,,,,,,,,-0.4856332692210844,2.314052225401155,,,0.5369132310316265,,-0.0179015045944612,0.011516465854793,-0.0034113118860267,0.02202205710343,-0.0102923747768638,0.027839207620876,-0.0164913768348165,0.0039604448210857,-0.0040547042135143,-0.0275188489637298,0.0090383877444948,0.0098957256766427,-0.1977636258663054,23.1200008392334,0.1613752759627108,21.134,-33.38000000000001,6644.4599609375,14431.8603515625,433.3299865722656,,,77.71,-1.4159334825948338,-33.38000000000001,376.2356916393443,,,-33.38000000000001,2.25
2022-11-25,,-0.1202731939588357,-0.5117549376172639,0.0101850585292311,0.0075600831660285,0.0169329365210941,,,,,,,,,,,,,,,,,,,,,,,-0.439949471975962,2.299402222766949,,,0.7400290250538399,,0.0013883937669618,0.0051312366774374,0.0301544766595638,0.0248999868018766,0.02031634182015,0.0141058686726016,0.0303223736909935,0.0207619554769488,0.0188524622872666,0.019577903561227,0.0116811473729271,0.035412656775996,-0.1977636258663054,20.5,0.0967352264074345,20.078,2.800000000000012,6712.47998046875,14541.3798828125,440.7300109863281,,,80.51,-1.3266961150215106,2.800000000000012,374.8521867213115,,,2.800000000000012,2.32
2022-12-02,,-0.0728330159381189,-0.2024393170431371,0.0044252197042347,-0.000824899735937,0.0057917347076239,,,0.6286112915554808,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.22717906020313,-0.2241764903620954,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,0.0661742241401633,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.176060573464214,,0.0265147291804822,2.284752220132744,0.8022900874912893,0.8685483078623912,1.0592109870887487,0.0445577117430103,0.0131932061178949,0.009530028138787,-0.0012440616002549,-0.0052523404746034,-0.0206500408772603,0.0029584889801495,0.0312894423793773,0.0145844066588227,-0.0051545779041417,-0.0032666694723724,0.0255140460164763,0.0054163935422353,1.848779819509748,19.059999465942383,0.0790071460397887,20.816,28.58999999999999,6742.25,14529.3896484375,443.2900085449219,,,109.1,-0.6863096703206549,28.58999999999999,373.46868180327874,2.0852380952381,2.62,28.58999999999999,2.43
2022-12-09,,0.1804835869936316,0.1892700184024236,-0.009629044922585,-0.010980686205805,-0.0094286947656518,,,,,,,,,,,,,,,,,,,,,,,0.16046614895993,2.2701022174985366,,,0.5659297730347993,,-0.0167675870126949,-0.0118443116178757,-0.0291950841704852,-0.0058685633524919,-0.0198928381375547,-0.0014782631469677,0.0029369410946999,0.0,-0.0213181280355597,-0.0058341685871996,-0.0112821725392234,-0.009668435400853,-0.1977636258663054,22.82999992370605,0.0954696430353248,21.17,8.210000000000008,6677.64013671875,14370.7197265625,439.1300048828125,,,117.31,-0.4585396589622826,8.210000000000008,372.0851768852459,,,8.210000000000008,2.26
2022-12-16,,-0.0092409494105134,0.6299785029291629,-0.0342768707104372,-0.0338026070366179,-0.0333183138978423,,,,,,,,,,,,,,,,,,,,,,,-0.1415363821140745,2.255452214864331,,,0.1887147269935449,,-0.0297804351319824,-0.0483101892526263,-0.0234898692309109,-0.0112460529640158,-0.0355292347506495,-0.029616554272912,-0.0548821876450608,-0.0259652346831088,-0.0436000872373286,-0.0492839960698447,-0.0331371664610495,-0.0366264863788427,-0.1977636258663054,22.6200008392334,0.1792509583497486,21.086,-18.510000000000005,6452.6298828125,13893.0703125,424.739990234375,,,98.8,-0.7740363008885003,-18.510000000000005,370.70167196721314,,,-18.510000000000005,2.13
2022-12-23,,-0.080521746487824,0.1344117726249039,0.0080679425671874,0.0034389180258695,0.0063601570078963,,,,,,,,,,,,,,,,,,,,,,,0.1216349213015762,2.2408022122301245,,,0.3918305210157598,,-0.012476522200804,-0.027823480866842,0.0418364736997599,0.0309158984693889,0.0051035096195929,0.0053878268180394,0.0235265426447009,0.0016051750375693,0.0049397170049697,0.0093681356027264,-0.0080286978317341,0.0001766395788551,-0.1977636258663054,20.8700008392334,0.2050386706226794,20.07,16.13000000000001,6504.89990234375,13940.9296875,427.4500122070313,,,114.93,-0.2603672924310744,16.13000000000001,369.3181670491804,,,16.13000000000001,2.2
2022-12-30,,0.0376160577674471,-0.3469802014638534,-0.0047986767927472,-0.0012445824496492,-0.0060070046597928,,,,,,,,,,,,,,,,,,,,,,,0.6975770794275811,2.2261522095959188,,,0.6819959410474931,,0.0067216827449353,-0.0071686455193259,-0.0133739638745322,-0.0012994182693467,-0.0045743088502948,-0.0017927187975117,-0.0067114541799284,0.000401011314508,-0.0021300195688368,0.0005709417737809,0.0058939892103553,-0.0047841621470751,-0.1977636258663054,21.670000076293945,0.1449252941752669,20.4975,35.29999999999998,6473.759765625,13923.58984375,424.8900146484375,,,150.23,0.6735195850752689,35.29999999999998,367.9346621311476,,,35.29999999999998,2.3
2023-01-06,,-0.0252350271586445,0.1497830914340436,0.0580888973313804,0.0481230498708367,0.0449397450970678,,,0.7264883202989237,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,-0.22717906020313,-0.2241764903620954,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,1.303632215561218,0.1528463922447998,-0.0090878684303386,,-0.2784192811970115,,-0.176060573464214,,-0.3058348957777818,2.211502206961712,0.858206884981448,0.9624522620361008,0.4208470630189326,-0.1199784749314817,0.0751233892379079,0.0726553114321284,0.0029715759345175,0.0765918307473198,0.0368713343288333,0.0233282172440637,0.0397633107971551,0.0220006380311798,0.0486242694733437,0.0535064550669086,0.0588190929724223,0.0314711126934151,2.034829223634843,21.1299991607666,0.168342650486898,19.704,-61.49999999999999,6860.9501953125,14610.01953125,444.4200134277344,,,88.73,-0.8277521591682585,-61.49999999999999,366.5511572131148,2.19272727272727,2.69,-61.49999999999999,2.21
2023-01-13,,-0.1410641966212202,-0.060892628709523,0.023415724706771,0.0320940362078392,0.0181060844380009,,,,,,,,,,,,,,,,,,,,,,,-0.0615897369351105,2.1968522043275063,,,0.3337974370094129,,0.0146151440935288,0.0553074923529805,0.0201435289508957,0.015403311425325,0.0146775910861141,0.0111298485633359,0.0251061611621356,-0.0027484376049897,0.0161174636090075,0.0293118328892326,0.0207384012243928,0.0080569222507617,-0.1977636258663054,18.350000381469727,0.1583976842743143,18.574,14.97,7023.5,15086.51953125,452.5400085449219,,,103.7,-0.3107427955051801,14.97,365.167652295082,,,14.97,2.18
2023-01-20,,0.0785744310616975,-0.3304112352187016,-0.0039245080203809,-0.0035165920604658,-0.000928555382603,,,,,,,,,,,,,,,,,,,,,,,0.7324925530363533,2.1822022016933,,,0.4788801470252795,,-0.016720796225627,-0.0125118353955403,-0.0108955236737847,-0.0020186221246373,0.0013357377597239,-0.0063201637353704,0.0127559024813874,-0.002264485123262,-0.0033247604131203,0.0087328463429217,-0.0055703857390537,0.0094441948257686,-0.1977636258663054,19.850000381469727,0.1138290344112166,18.814,48.67,6995.990234375,15033.5595703125,452.1199951171875,,,152.37,1.8041651236174368,48.67,363.7841473770492,,,48.67,2.23
2023-01-27,,-0.0698928874001043,-0.1217840018022196,0.0143645823002938,0.0077175234497897,0.0067233845213907,,,,,,,,,,,,,,,,,,,,,,,0.2169182698414024,2.167552199059094,,,0.7690455670570141,,0.0322396720266625,0.0342222965406436,0.0002828906842244,0.0314586898333647,0.0016740589929315,0.0030914491674939,0.0026701984969461,-0.0160082748885109,0.0056253949471182,0.0279869714992808,0.010325789954425,0.009960440095318,-0.1977636258663054,18.51000022888184,0.1007773494724554,18.02,-31.60000000000001,7097.2099609375,15150.0302734375,455.1700134277344,,,120.77,0.4374469495502665,-31.60000000000001,362.4006424590164,,,-31.60000000000001,2.33
2023-02-03,,-0.0097720812613446,-0.224972171729715,0.0190820876604949,0.0213156710175486,0.0122279742081303,,,0.8243653490423666,-0.1036966681638957,-0.0983221643910135,-0.130016759261789,,-0.2261210430566075,0.7724088046906421,-0.2241764903620954,,-0.1388471984654808,-0.2690698449057268,-0.1036966681638957,0.0661742241401633,0.1528463922447998,-0.1398133604667485,,-0.2784192811970115,,-0.0416796459629567,,0.1444768199241371,2.1529021964248884,1.0019929356704282,1.1177568464147063,0.4498636050221067,-0.1102032014852969,0.0504674190061576,0.0424952437303477,-0.0223216897445346,0.0062765913902688,0.0162577380465358,-0.0087618720950037,-0.0202027913162675,-0.0057295817558345,-0.001058873801612,0.0277191681248824,0.0243937917675135,0.0366136170544149,2.2208786277599386,18.32999992370605,0.0804745874747487,17.89,-4.439999999999998,7233.93994140625,15476.4296875,460.7699890136719,,,116.33,0.2303835527083525,-4.439999999999998,361.0171375409837,2.3705,2.87,-4.439999999999998,2.22
2023-02-10,,0.1133482067874305,0.2769598786293294,-0.0145104684221504,-0.0109439095401455,-0.0062699666659247,,,,,,,,,,,,,,,,,,,,,,,0.659235321025425,2.1382521937906813,,,0.7690455670570141,,-0.0072585982164031,-0.0372378003009984,0.0779147106152935,0.0145785619271898,-0.0224654085935942,-0.0017615566765232,-0.0328853979102932,0.0173882955490423,0.0111684896798023,-0.0253514972371783,-0.0281542676883948,-0.0270842026209714,-0.1977636258663054,20.530000686645508,0.1061551103456275,18.952,31.55,7129.72998046875,15307.98046875,457.8900146484375,,,147.88,1.3309948097572537,31.55,359.6336326229508,,,31.55,2.33
